IRI,label,parentLabel,parentIRI
http://purl.obolibrary.org/obo/VEuGEO_0027941,Pegu,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0009192,Peixe Boi,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0008128,Peixoto de Azevedo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015100,Pelhřimov,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019091,Peloponnese,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0028339,Pemba,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033914,Penafiel,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033780,Penamacor,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0028872,Penampang,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0043147,Pendik,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0038685,Penzenskiy rayon,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0004399,Peqinit,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0011776,Pereira Barreto,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021588,Peren,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005760,Perg,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0028852,Perlis (Perlis),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022434,Perugia,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022394,Pesaro E Urbino,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0031106,Peshawar,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0028921,Petaling,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0018589,Peterborough (United Kingdom),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0044091,Petropavlivs'kyi,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0041572,Phato,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0041791,Phayuha Khiri,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046459,Phillips (Montana (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025321,Phine,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0024927,Phnom Penh (Phnom Penh),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0042203,Phop Phra,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025233,Phouvong,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0042060,Phu Phan,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0049078,Phù Yên,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0049018,Phú Ninh,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0048617,Phục Hoà,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022361,Piacenza,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0044877,Pickens (Alabama),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0026060,Pijijiapan,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0039758,Pikine,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0044927,Pima,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0037321,Pinezhskiy rayon,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0043637,Pingtung,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033841,Pinhel,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015552,Pinneberg,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0031151,Pinogana,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0032126,Pinukpuk,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019034,Pirada,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0018338,Pirkanmaa,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022428,Pisa,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022429,Pistoia,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033450,Pisz,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0018936,Pita,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046790,Pitt,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0031357,Piura (Piura),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0049719,Pixley ka Seme,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045037,Placer (United States),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0007766,Planaltina,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0040401,Plandište,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005431,Playford,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014956,Plaza de la Revolución,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025449,Pleebo/Sodeken,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0037322,Plesetskiy rayon,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0035641,Plopsoru,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006718,Plácido de Castro,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015553,Plön,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006092,Pobè,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025099,Pocheon,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0002223,Podgorica,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0039786,Podor,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025123,Pohang,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0044987,Poinsett,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045974,Pointe Coupee,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0043255,Polateli,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025679,Polgahawela,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045193,Polk (Florida (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045688,Polk (Iowa (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025680,Polpithigama,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033860,Pombal (Portugal),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0002759,Ponce,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046460,Pondera,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0041512,Pong Nam Ron,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006147,Poni,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025538,Porativu Pattu,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005365,Pormpuraaw,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013411,Poro (Côte d'Ivoire),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005432,Port Adelaide Enfield,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0002293,Port Louis,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0003374,Port of Spain,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0039724,Port Sudan,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0049243,Port Vila,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033902,Portalegre (Portalegre (Portugal)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033810,Portel (Portugal),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033826,Portimão,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006719,Porto Acre,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0007215,Porto Seguro,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0011030,Porto Velho,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006087,Porto-Novo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0018592,Portsmouth (United Kingdom),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022345,Potenza,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015333,Potsdam,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015334,Potsdam-Mittelmark,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045689,Pottawattamie,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046461,Powder River,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046462,Powell (Montana (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0040504,Požega (Serbia),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019018,Prabis,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015085,Prachatice,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015149,Praha 3,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0000901,Praia,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046463,Prairie (Montana (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0042177,Prasaeng,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0041424,Prawet,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0011819,Presidente Epitácio,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006890,Presidente Figueiredo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0040668,Prešov,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0037323,Primorskiy rayon,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006233,Primorsko,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046031,Prince George's,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0036092,Pristol,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0049333,Priština,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005436,Prospect,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013371,Pu'er,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033374,Puck,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021626,Puducherry (Puducherry),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0026846,Puente de Ixtla,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014582,Puerto Asís,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0048221,Puerto Cabello,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014583,Puerto Caicedo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014828,Puerto Carreño,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013919,Puerto Colombia (Atlántico),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014585,Puerto Leguízamo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014245,Puerto Libertador,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013772,Puerto Nariño,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0032615,Puerto Princesa City,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014566,Puerto Santander (Norte de Santander),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014172,Puerto Tejada,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021544,Pune,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0036094,Punghina,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014892,Puntarenas (Puntarenas),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021619,Puri (India),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021842,Puruliya,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0020785,Purworejo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045194,Putnam (Florida (United States)),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025759,Puttalam (Puttalam),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033222,Puławy,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0027942,Pyay,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025100,Pyeongtaek,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0027963,Pyin-Oo-Lwin,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033501,Pyrzyce,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0018439,Pyrénées-Orientales,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0048165,Páez (Apure),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0048364,Páez (Portuguesa),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0006039,Péhunco,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0020560,Püspökladány,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0003988,Qarabagh (Ghazni),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0004103,Qarghayi,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013126,Qiannan Buyei and Miao,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013127,Qianxinan Buyei and Miao,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013096,Qingyuan,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013118,Qinzhou,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022006,Qorveh,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0013068,Quanzhou,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046032,Queen Anne's,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0032616,Quezon (Palawan),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0032369,Quezon City,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0014224,Quibdó,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0017541,Quito,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0048748,Quận 10,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0024576,Rabai,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033059,Rabaul,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019113,Rabinal,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033292,Radom,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0040937,Ragunda,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022419,Ragusa,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033090,Rai Coast,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021299,Raigarh (Chhattisgarh),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021545,Raigarh (Maharashtra),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021300,Raipur,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021336,Rajkot,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021703,Ramanathapuram,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0025648,Rambukkana,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0024531,Rangwe,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0039784,Ranérou Ferlo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045975,Rapides,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0024732,Rarieda,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021919,Rasht (Iran),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021502,Ratlam,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0046464,Ravalli,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022362,Ravenna,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0031114,Rawalpindi,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0021620,Rayagada,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019053,Rebola,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0045976,Red River (Louisiana),location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0033811,Redondo,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0047546,Refugio,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0022349,Reggio Di Calabria,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0011833,Registro,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0028828,Rembau,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0029691,Remo-North,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0015554,Rendsburg-Eckernförde,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0005437,Renmark Paringa,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0031342,Requena,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0002154,Resen,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0019577,Rest of Region 10,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
http://purl.obolibrary.org/obo/VEuGEO_0047327,Rhea,location of specimen collection,http://purl.obolibrary.org/obo/EUPATH_0000542
