file,uniqueVar,dataSet,variable,values,mappedTerms,valueOrder,dataFile,variable_dataFile,boolean,notes
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jimma,Jimma,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Omo Nada, Bala Wajo, Arba Minch, Harar","Omo Nada, Bala Wajo, Arba Minch, Harar",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Shalla district,Shalla district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Franceville,Franceville,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lambar√©n√©,Lambaréné,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lamber√©n√©,Lambaréné,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Accra,Accra,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Agogo,Agogo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ashanti,Ashanti,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bekwai,Bekwai,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Bekwai, Begoro,Hohoe, Sunyani, Tarkwa, Navrongo, Wa, Yendi, Cape-Coast","Bekwai, Begoro,Hohoe, Sunyani, Tarkwa, Navrongo, Wa, Yendi, Cape Coast",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Brong-Ahafo,Brong-Ahafo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Cape Coast,Cape Coast,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Central Ghana,Central Ghana,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hohoe,Hohoe,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kumasi,Kumasi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Navrongo,Navrongo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Nyanyano, Okyereko, Buduatta,  Apam, Kasoa, Achimota and Maamobi","Nyanyano, Okyereko, Buduatta,  Apam, Kasoa, Achimota and Maamobi",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sunyani,Sunyani,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tamale,Tamale,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tamale Teaching Hospital,Tamale Teaching Hospital,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tarkwa,Tarkwa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Volta,Volta,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Western Ghana,Western Ghana,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Winneba,Winneba,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Yendi,Yendi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bissau,Bissau,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Nhacra, Pefin","Nhacra, Pefin",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Nhacra, Placc","Nhacra, Placc",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Georgetown,Georgetown,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Artibonite,Artibonite,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Artibonite Valley,Artibonite Valley,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Cap Haitian,Cap Haitian,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,L'Cay Jacmel,L'Cay Jacmel,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Leogane,Leogane,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Multiple sites,Multiple sites,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nippes,Nippes,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Port-au-Prince,Port-au-Prince,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Puerto Lempira,Puerto Lempira,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Tegucigalpa, Trujillo, La Ceiba, Puerto Lempira, Iriona and Juticalpa","Tegucigalpa, Trujillo, La Ceiba, Puerto Lempira, Iriona and Juticalpa",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Angara,Angara,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Asom,Asom,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Assam,Assam,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bajag PHC of Dindori district,Bajag PHC of Dindori district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Belonia,Belonia,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bisra,Bisra,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bundwan,Bundwan,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Car Nicobar,Car Nicobar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chhattisgarh,Chhattisgarh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Delhi, Uttar Pradesh, Madhya Pradesh, Assam","Delhi, Uttar Pradesh, Madhya Pradesh, Assam",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ghaziabad district,Ghaziabad district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Goa,Goa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Goa, Assam, Uttar Pradesh","Goa, Assam, Uttar Pradesh",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gujarat,Gujarat,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hailakandi,Hailakandi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jaldega,Jaldega,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jalpaiguri District,Jalpaiguri District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jangalmahal,Jangalmahal,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Jharkhand,Jharkhand,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kuarmunda,Kuarmunda,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Madhya Pradesh,Madhya Pradesh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Maharashtra,Maharashtra,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Maharasthtra,Maharashtra,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Maharastra,Maharashtra,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Maihar, Jabalpur","Maihar, Jabalpur",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Nicobar, Andaman","Nicobar, Andaman",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,North Lakhimpur,North Lakhimpur,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Odisha,Odisha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Orissa,Orissa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Panaji,Panaji,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Panaji, Sonapur, Ghaziabad","Panaji, Sonapur, Ghaziabad",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Purulia,Purulia,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Rajasthan,Rajasthan,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Rishabdev,Rishabdev,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sundergarh,Sundergarh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Sundergarh, Keonjhar, Mayurbhanj, Angul, Kandhamal, Rayagada, Kalahandi, Cuttack","Sundergarh, Keonjhar, Mayurbhanj, Angul, Kandhamal, Rayagada, Kalahandi, Cuttack",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tamil Nadu,Tamil Nadu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ujjain district,Ujjain district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Uttar Pradesh,Uttar Pradesh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,West Bengal,West Bengal,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Armopa,Armopa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Batulayar,Batulayar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hanura,Hanura,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kokap,Kokap,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kutai,Kutai,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nias,Nias,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nias archipelago,Nias archipelago,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Nias Island,Nias Island,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Purworejo,Purworejo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sabang Municipality,Sabang Municipality,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sumba,Sumba,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chabahar,Chabahar,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chabahar City,Chabahar City,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chabahar district,Chabahar district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sarbaz,Sarbaz,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sistan and Baluchistan provinces,Sistan and Baluchistan provinces,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Sistan-Baluchestan, Kerman, Hormozgan","Sistan-Baluchestan, Kerman, Hormozgan",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Asembo,Asembo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bondo,Bondo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chemelil,Chemelil,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Iguhu,Iguhu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kabobo, Kanyawegi","Kabobo, Kanyawegi",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kakamega,Kakamega,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kilifi,Kilifi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kisian,Kisian,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kisii,Kisii,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kisumu,Kisumu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kisumu, Kisii, and Kericho District Hospitals, and Chulaimbo Sub-District Hospital","Kisumu, Kisii, and Kericho District Hospitals, and Chulaimbo Sub-District Hospital",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kisumu, Kisii, Kericho","Kisumu, Kisii, Kericho",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kombewa,Kombewa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mbita,Mbita,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Miwani,Miwani,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Siaya district,Siaya district,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tiwi,Tiwi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Attapeu Province,Attapeu Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Central: Borikhamxay, Khammouane","Central: Borikhamxay, Khammouane",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Luang Namtha,Luang Namtha,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Napong Village,Napong Village,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"North: Bokeo, Huaphanh, Luangphrabang, Luangnamtha, Phongsaly, Oudomxay, Vientiane, Xiengkhuang and","North: Bokeo, Huaphanh, Luangphrabang, Luangnamtha, Phongsaly, Oudomxay, Vientiane, Xiengkhuang and",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Savannakhet Province,Savannakhet Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"South: Savannakhet, Attapeu, Champassack, Saravane, Sekong","South: Savannakhet, Attapeu, Champassack, Saravane, Sekong",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Vang Vieng,Vang Vieng,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Vang Vieng District,Vang Vieng District,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Harper,Harper,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Andapa,Andapa,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"central east (Toamasina, Moramanga, Betsizaraina)","central east (Toamasina, Moramanga, Betsizaraina)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"central west (Tsiroanomandidy, Ampasimpotsy, Miandrivazo, Moron- dava)","central west (Tsiroanomandidy, Ampasimpotsy, Miandrivazo, Moron- dava)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Ejeda, Ihosy, Maevatanana, Mian- drivazo, Tsiroanomandidy, Moramanga, Farafangana and Andapa","Ejeda, Ihosy, Maevatanana, Mian- drivazo, Tsiroanomandidy, Moramanga, Farafangana and Andapa",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Ihosy, Maevatanana, Miandrivazo, Tsiroanomandidy, Saharevo, and Moramanga","Ihosy, Maevatanana, Miandrivazo, Tsiroanomandidy, Saharevo, and Moramanga",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Mahajanga,Mahajanga,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Multisite,Multisite,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"northeast (Antsiranana, Andapa)","northeast (Antsiranana, Andapa)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"northwest (Antsohihy, Analalava, Mahajunga, Maevatanana)","northwest (Antsohihy, Analalava, Mahajunga, Maevatanana)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Saharevo,Saharevo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sainte Marie,Sainte Marie,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"southeast (Tolanaro, Farafangana, Manakara)","southeast (Tolanaro, Farafangana, Manakara)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"southwest (Ihosy, Iakora, Toliara, Ejeda)","southwest (Ihosy, Iakora, Toliara, Ejeda)",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Toamasina,Toamasina,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Tsiroanomandidy,Tsiroanomandidy,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Blantyre,Blantyre,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Blantyre, Lilongwe,Mwanza, Chiradzulu, Phalombe, Nkhotakota, Rumphi, Karonga","Blantyre, Lilongwe,Mwanza, Chiradzulu, Phalombe, Nkhotakota, Rumphi, Karonga",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mpemba, Madziabango","Mpemba, Madziabango",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ndirande,Ndirande,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Keningau,Keningau,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kota Kinabalu,Kota Kinabalu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kudat,Kudat,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lundu,Lundu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Pahang,Pahang,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bougoula-Hameau,Bougoula-Hameau,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Fana,Fana,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Kangaba, Kela","Kangaba, Kela",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kidal,Kidal,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Mopti, Bandiagara","Mopti, Bandiagara",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Hodh El Gharbi,Hodh El Gharbi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gaza Province,Gaza Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Linga Linga,Linga Linga,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Linga Linga, Furvela","Linga Linga, Furvela",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Maciana,Maciana,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Maputo,Maputo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Chin State,Chin State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Kachin State,Kachin State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Karen State,Karen State,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Laiza,Laiza,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lazan City,Lazan City,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Jhapa, Banke","Jhapa, Banke",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Gaya,Gaya,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Niamey,Niamey,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Abanla,Abanla,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Benin City,Benin City,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Ibadan,Ibadan,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Lafia,Lafia,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Osogbo,Osogbo,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Adizai,Adizai,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Baluchistan,Baluchistan,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Bannu,Bannu,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Karachi,Karachi,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Sindh,Sindh,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Dreikikir,Dreikikir,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Dreikikir, Wosera, Liksul","Dreikikir, Wosera, Liksul",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,East Sepik Province,East Sepik Province,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"East Sepik Province, Madang","East Sepik Province, Madang",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"East Sepik Province, Madang Province, Simbu","East Sepik Province, Madang Province, Simbu",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Karimui,Karimui,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,"Karimui, South Wosera","Karimui, South Wosera",,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,Liksul,Liksul,,wwarn_act_wide,site,,
WWARN_ACT_Wide.csv,wwarn_act_wide::site,WWARN_ACT,site,New Britain,New Britain,,wwarn_act_wide,site,,
